0126111010, 43,2600,  0, 11, 85,  4,  0,  0,  0, 43,2000,  0, 15,  0, 43,1800,  1,  2,  0, 43,1700,  1,  9,  0, 43,1800,  1, 13,  0, 43,1800,  1,  4,  0, 43,1700,  1, 16,  0, 43,1800,  1, 15,  0,
0126111011, 43,2600,  0, 11,100,  6,  0,  0,  0, 23,2000,  0,  8,  0,  7,2000,  0, 12,  0,  7,2200,  0,  7,  0,  7,2000,  0,  2,  0, 15,1800,  0,  0,  0,,,,,,,,,,,
0126111101, 67,1200,  0, 12,107,  3,  0,  0,  0, 67,1200,  0,  2,  0, 67,1200,  0,  7,  0, 67,1200,  0, 19,  0, 67,1400,  0,  3,  0, 67,1400,  0, 17,  0, 43,1200,  0,  3,  0, 43,1200,  0,  3,  0,
0126111102, 67,1200,  0, 12,115,  3,  0,  0,  0, 67,1200,  0,  2,  0, 67,1200,  0, 13,  0, 67,1200,  0, 17,  0, 67,1200,  0,  5,  0, 67,1200,  0,  6,  0, 67,1200,  0, 18,  0, 67,1200,  0, 13,  0,
0126111103, 67,1200,  0, 12,117,  3,  0,  0,  0, 67,1200,  0,  9,  0, 67,1200,  0,  6,  0, 67,1200,  0,  3,  0, 67,1200,  0, 11,  0, 67,1200,  0,  3,  0, 67,1200,  0, 14,  0, 43,1200,  0, 11,  0,
0126111104, 67,1200,  0, 12,113,  3,  0,  0,  0, 67,1200,  0,  2,  0, 67,1200,  0, 13,  0, 67,1200,  0,  5,  0, 67,1200,  0,  2,  0, 67,1200,  0,  8,  0, 67,1200,  0,  2,  0, 67,1200,  0,  5,  0,
0126111105, 67,1200,  0, 12,121,  3,  0,  0,  0, 67,1200,  0,  2,  0, 67,1200,  0, 11,  0, 67,1400,  0, 25,  0, 67,1600,  0,  4,  0, 67,1600,  0, 10,  0, 67,1800,  0,  8,  0, 67,1600,  0,  6,  0,
0126111106, 67,1200,  0, 12, 90,  3,  0,  0,  0, 67,1200,  0,  5,  0,  3,1700,  1,  5,  0,  3,1700,  1, 31,  0,147,1500,  1,  8,  0,147,1800,  1,  7,  0,195,2000,  1,  5,  0,147,1600,  1,  6,  0,
0126111107, 67,1200,  0, 12,111,  7,  0,  0,  0, 43,1400,  0,  6,  0, 23,1200,  0,  6,  0, 23,1200,  0,  3,  0,  7,1200,  0, 15,  0,  7,1400,  0,  3,  0,  7,1600,  0,  2,  0, 15,1800,  0,  0,  0,
0126111108, 67,1200,  0, 12,116,  3,  0,  0,  0, 67,1200,  0,  2,  0, 43,1200,  0,  3,  0,163,1200,  0, 14,  0, 23,1200,  0,  4,  0, 23,1200,  0, 11,  0,  7,1200,  0,  2,  0,  7,1400,  0,  4,  0,
0126111109, 67,1200,  0, 12,111,  2,  0,  0,  0,131,1200,  0,  2,  0, 43,1200,  0,  4,  0,163,1200,  0, 12,  0,179,1400,  0,  4,  0, 23,1200,  0,  2,  0, 23,1200,  0,  6,  0, 23,1200,  0,  4,  0,
